sensor_id,sensor_type,location,lat,lon,timestamp,value_type,value
792,pms5003,3981,-1.269,36.819,2026-05-07T23:48:34.855692+00:00,P2,40.4
792,pms5003,3981,-1.269,36.819,2026-05-07T23:48:34.855692+00:00,P1,49
792,pms5003,3981,-1.269,36.819,2026-05-07T23:48:34.855692+00:00,P0,27.4
793,DHT22,3981,-1.269,36.819,2026-05-07T23:48:52.385243+00:00,humidity,99.9
793,DHT22,3981,-1.269,36.819,2026-05-07T23:48:52.385243+00:00,temperature,19.8
4930,pms5003,3981,-1.269,36.819,2026-05-07T23:48:53.217482+00:00,P2,43.5
4930,pms5003,3981,-1.269,36.819,2026-05-07T23:48:53.217482+00:00,P1,53
4930,pms5003,3981,-1.269,36.819,2026-05-07T23:48:53.217482+00:00,P0,29
4931,DHT22,3981,-1.269,36.819,2026-05-07T23:49:11.024152+00:00,humidity,80.3
4931,DHT22,3981,-1.269,36.819,2026-05-07T23:49:11.024152+00:00,temperature,20.4
4962,pms5003,76,-1.261,36.782,2026-05-07T23:52:34+00:00,P2,20
4962,pms5003,76,-1.261,36.782,2026-05-07T23:52:34+00:00,P1,23
4962,pms5003,76,-1.261,36.782,2026-05-07T23:52:34+00:00,P0,14
4963,DHT22,76,-1.261,36.782,2026-05-07T23:52:36+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-07T23:52:36+00:00,temperature,18.7
792,pms5003,3981,-1.269,36.819,2026-05-07T23:54:10.737685+00:00,P2,41.6
792,pms5003,3981,-1.269,36.819,2026-05-07T23:54:10.737685+00:00,P1,50.8
792,pms5003,3981,-1.269,36.819,2026-05-07T23:54:10.737685+00:00,P0,28.4
793,DHT22,3981,-1.269,36.819,2026-05-07T23:54:28.264070+00:00,humidity,99.9
793,DHT22,3981,-1.269,36.819,2026-05-07T23:54:28.264070+00:00,temperature,19.8
4976,pms5003,76,-1.261,36.782,2026-05-07T23:54:41+00:00,P2,25
4976,pms5003,76,-1.261,36.782,2026-05-07T23:54:41+00:00,P1,26
4976,pms5003,76,-1.261,36.782,2026-05-07T23:54:41+00:00,P0,14
4977,DHT22,76,-1.261,36.782,2026-05-07T23:54:43+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-07T23:54:43+00:00,temperature,18.8
4962,pms5003,76,-1.261,36.782,2026-05-07T23:58:10+00:00,P2,24
4962,pms5003,76,-1.261,36.782,2026-05-07T23:58:10+00:00,P1,28
4962,pms5003,76,-1.261,36.782,2026-05-07T23:58:10+00:00,P0,14
4963,DHT22,76,-1.261,36.782,2026-05-07T23:58:12+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-07T23:58:12+00:00,temperature,18.6
792,pms5003,3981,-1.269,36.819,2026-05-07T23:59:46.617754+00:00,P2,41
792,pms5003,3981,-1.269,36.819,2026-05-07T23:59:46.617754+00:00,P1,49.8
792,pms5003,3981,-1.269,36.819,2026-05-07T23:59:46.617754+00:00,P0,29.2
4930,pms5003,3981,-1.269,36.819,2026-05-07T23:59:57.273112+00:00,P2,35
4930,pms5003,3981,-1.269,36.819,2026-05-07T23:59:57.273112+00:00,P1,41.6
4930,pms5003,3981,-1.269,36.819,2026-05-07T23:59:57.273112+00:00,P0,23.6
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:00:14.805314+00:00,humidity,80
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:00:14.805314+00:00,temperature,20.6
4976,pms5003,76,-1.261,36.782,2026-05-08T00:00:18+00:00,P2,24
4976,pms5003,76,-1.261,36.782,2026-05-08T00:00:18+00:00,P1,27
4976,pms5003,76,-1.261,36.782,2026-05-08T00:00:18+00:00,P0,16
4977,DHT22,76,-1.261,36.782,2026-05-08T00:00:20+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T00:00:20+00:00,temperature,18.8
4962,pms5003,76,-1.261,36.782,2026-05-08T00:04:44+00:00,P2,30
4962,pms5003,76,-1.261,36.782,2026-05-08T00:04:44+00:00,P1,32
4962,pms5003,76,-1.261,36.782,2026-05-08T00:04:44+00:00,P0,19
4963,DHT22,76,-1.261,36.782,2026-05-08T00:04:46+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:04:46+00:00,temperature,18.7
792,pms5003,3981,-1.269,36.819,2026-05-08T00:05:11.627167+00:00,P2,48
792,pms5003,3981,-1.269,36.819,2026-05-08T00:05:11.627167+00:00,P1,59.5
792,pms5003,3981,-1.269,36.819,2026-05-08T00:05:11.627167+00:00,P0,36
793,DHT22,3981,-1.269,36.819,2026-05-08T00:05:29.187444+00:00,humidity,99.9
793,DHT22,3981,-1.269,36.819,2026-05-08T00:05:29.187444+00:00,temperature,20
4930,pms5003,3981,-1.269,36.819,2026-05-08T00:05:33.214022+00:00,P2,38
4930,pms5003,3981,-1.269,36.819,2026-05-08T00:05:33.214022+00:00,P1,43
4930,pms5003,3981,-1.269,36.819,2026-05-08T00:05:33.214022+00:00,P0,26
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:05:50.713114+00:00,humidity,79.6
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:05:50.713114+00:00,temperature,20.7
4976,pms5003,76,-1.261,36.782,2026-05-08T00:05:54+00:00,P2,23
4976,pms5003,76,-1.261,36.782,2026-05-08T00:05:54+00:00,P1,24
4976,pms5003,76,-1.261,36.782,2026-05-08T00:05:54+00:00,P0,14
4977,DHT22,76,-1.261,36.782,2026-05-08T00:05:56+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T00:05:56+00:00,temperature,18.9
4962,pms5003,76,-1.261,36.782,2026-05-08T00:10:20+00:00,P2,28
4962,pms5003,76,-1.261,36.782,2026-05-08T00:10:20+00:00,P1,30
4962,pms5003,76,-1.261,36.782,2026-05-08T00:10:20+00:00,P0,19
4963,DHT22,76,-1.261,36.782,2026-05-08T00:10:22+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:10:22+00:00,temperature,18.7
792,pms5003,3981,-1.269,36.819,2026-05-08T00:10:47.511517+00:00,P2,41.75
792,pms5003,3981,-1.269,36.819,2026-05-08T00:10:47.511517+00:00,P1,49.5
792,pms5003,3981,-1.269,36.819,2026-05-08T00:10:47.511517+00:00,P0,30.5
793,DHT22,3981,-1.269,36.819,2026-05-08T00:11:05.086719+00:00,humidity,99.9
793,DHT22,3981,-1.269,36.819,2026-05-08T00:11:05.086719+00:00,temperature,19.9
4930,pms5003,3981,-1.269,36.819,2026-05-08T00:11:09.125703+00:00,P2,42.25
4930,pms5003,3981,-1.269,36.819,2026-05-08T00:11:09.125703+00:00,P1,51.25
4930,pms5003,3981,-1.269,36.819,2026-05-08T00:11:09.125703+00:00,P0,26.25
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:11:26.606360+00:00,humidity,79.6
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:11:26.606360+00:00,temperature,20.6
4976,pms5003,76,-1.261,36.782,2026-05-08T00:12:11+00:00,P2,31
4976,pms5003,76,-1.261,36.782,2026-05-08T00:12:11+00:00,P1,33
4976,pms5003,76,-1.261,36.782,2026-05-08T00:12:11+00:00,P0,20
4977,DHT22,76,-1.261,36.782,2026-05-08T00:12:13+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T00:12:13+00:00,temperature,18.9
4962,pms5003,76,-1.261,36.782,2026-05-08T00:15:57+00:00,P2,28
4962,pms5003,76,-1.261,36.782,2026-05-08T00:15:57+00:00,P1,29
4962,pms5003,76,-1.261,36.782,2026-05-08T00:15:57+00:00,P0,18
4963,DHT22,76,-1.261,36.782,2026-05-08T00:15:59+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:15:59+00:00,temperature,18.8
792,pms5003,3981,-1.269,36.819,2026-05-08T00:16:23.625362+00:00,P2,39
792,pms5003,3981,-1.269,36.819,2026-05-08T00:16:23.625362+00:00,P1,50.2
792,pms5003,3981,-1.269,36.819,2026-05-08T00:16:23.625362+00:00,P0,27.4
4930,pms5003,3981,-1.269,36.819,2026-05-08T00:16:44.953005+00:00,P2,40.8
4930,pms5003,3981,-1.269,36.819,2026-05-08T00:16:44.953005+00:00,P1,48.4
4930,pms5003,3981,-1.269,36.819,2026-05-08T00:16:44.953005+00:00,P0,27
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:17:02.546222+00:00,humidity,79.5
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:17:02.546222+00:00,temperature,20.4
4976,pms5003,76,-1.261,36.782,2026-05-08T00:17:47+00:00,P2,29
4976,pms5003,76,-1.261,36.782,2026-05-08T00:17:47+00:00,P1,30
4976,pms5003,76,-1.261,36.782,2026-05-08T00:17:47+00:00,P0,18
4977,DHT22,76,-1.261,36.782,2026-05-08T00:17:49+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T00:17:49+00:00,temperature,18.7
792,pms5003,3981,-1.269,36.819,2026-05-08T00:21:48.572729+00:00,P2,38
792,pms5003,3981,-1.269,36.819,2026-05-08T00:21:48.572729+00:00,P1,45
792,pms5003,3981,-1.269,36.819,2026-05-08T00:21:48.572729+00:00,P0,27
793,DHT22,3981,-1.269,36.819,2026-05-08T00:22:06.144267+00:00,humidity,99.9
793,DHT22,3981,-1.269,36.819,2026-05-08T00:22:06.144267+00:00,temperature,19.9
4962,pms5003,76,-1.261,36.782,2026-05-08T00:22:15+00:00,P2,28
4962,pms5003,76,-1.261,36.782,2026-05-08T00:22:15+00:00,P1,31
4962,pms5003,76,-1.261,36.782,2026-05-08T00:22:15+00:00,P0,18
4963,DHT22,76,-1.261,36.782,2026-05-08T00:22:17+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:22:17+00:00,temperature,18.8
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:22:27.448790+00:00,humidity,80
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:22:27.448790+00:00,temperature,20.5
4976,pms5003,76,-1.261,36.782,2026-05-08T00:23:24+00:00,P2,31
4976,pms5003,76,-1.261,36.782,2026-05-08T00:23:24+00:00,P1,32
4976,pms5003,76,-1.261,36.782,2026-05-08T00:23:24+00:00,P0,18
4977,DHT22,76,-1.261,36.782,2026-05-08T00:23:26+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T00:23:26+00:00,temperature,18.7
792,pms5003,3981,-1.269,36.819,2026-05-08T00:27:24.495092+00:00,P2,35.2
792,pms5003,3981,-1.269,36.819,2026-05-08T00:27:24.495092+00:00,P1,46.8
792,pms5003,3981,-1.269,36.819,2026-05-08T00:27:24.495092+00:00,P0,26.2
793,DHT22,3981,-1.269,36.819,2026-05-08T00:27:44.937061+00:00,humidity,99.9
793,DHT22,3981,-1.269,36.819,2026-05-08T00:27:44.937061+00:00,temperature,19.8
4962,pms5003,76,-1.261,36.782,2026-05-08T00:27:51+00:00,P2,26
4962,pms5003,76,-1.261,36.782,2026-05-08T00:27:51+00:00,P1,31
4962,pms5003,76,-1.261,36.782,2026-05-08T00:27:51+00:00,P0,14
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:27:52.908953+00:00,humidity,80.4
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:27:52.908953+00:00,temperature,20.3
4963,DHT22,76,-1.261,36.782,2026-05-08T00:27:53+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:27:53+00:00,temperature,18.8
4976,pms5003,76,-1.261,36.782,2026-05-08T00:29:42+00:00,P2,19
4976,pms5003,76,-1.261,36.782,2026-05-08T00:29:42+00:00,P1,19
4976,pms5003,76,-1.261,36.782,2026-05-08T00:29:42+00:00,P0,13
4977,DHT22,76,-1.261,36.782,2026-05-08T00:29:44+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T00:29:44+00:00,temperature,18.8
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:33:18.457970+00:00,humidity,80.9
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:33:18.457970+00:00,temperature,20.3
4962,pms5003,76,-1.261,36.782,2026-05-08T00:33:28+00:00,P2,21
4962,pms5003,76,-1.261,36.782,2026-05-08T00:33:28+00:00,P1,22
4962,pms5003,76,-1.261,36.782,2026-05-08T00:33:28+00:00,P0,12
4963,DHT22,76,-1.261,36.782,2026-05-08T00:33:30+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:33:30+00:00,temperature,18.8
4963,DHT22,76,-1.261,36.782,2026-05-08T00:33:30+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:33:30+00:00,temperature,18.8
4963,DHT22,76,-1.261,36.782,2026-05-08T00:33:30+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:33:30+00:00,temperature,18.8
4976,pms5003,76,-1.261,36.782,2026-05-08T00:35:19+00:00,P2,16
4976,pms5003,76,-1.261,36.782,2026-05-08T00:35:19+00:00,P1,17
4976,pms5003,76,-1.261,36.782,2026-05-08T00:35:19+00:00,P0,10
4977,DHT22,76,-1.261,36.782,2026-05-08T00:35:21+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T00:35:21+00:00,temperature,18.8
792,pms5003,3981,-1.269,36.819,2026-05-08T00:38:33.992364+00:00,P2,32.8
792,pms5003,3981,-1.269,36.819,2026-05-08T00:38:33.992364+00:00,P1,38
792,pms5003,3981,-1.269,36.819,2026-05-08T00:38:33.992364+00:00,P0,23
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:38:42.882041+00:00,humidity,80.1
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:38:42.882041+00:00,temperature,20.5
4962,pms5003,76,-1.261,36.782,2026-05-08T00:40:31+00:00,P2,16
4962,pms5003,76,-1.261,36.782,2026-05-08T00:40:31+00:00,P1,19
4962,pms5003,76,-1.261,36.782,2026-05-08T00:40:31+00:00,P0,10
4962,pms5003,76,-1.261,36.782,2026-05-08T00:40:31+00:00,P2,16
4962,pms5003,76,-1.261,36.782,2026-05-08T00:40:31+00:00,P1,19
4962,pms5003,76,-1.261,36.782,2026-05-08T00:40:31+00:00,P0,10
4963,DHT22,76,-1.261,36.782,2026-05-08T00:40:33+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:40:33+00:00,temperature,18.6
4963,DHT22,76,-1.261,36.782,2026-05-08T00:40:33+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:40:33+00:00,temperature,18.6
4963,DHT22,76,-1.261,36.782,2026-05-08T00:40:33+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:40:33+00:00,temperature,18.6
4976,pms5003,76,-1.261,36.782,2026-05-08T00:40:56+00:00,P2,21
4976,pms5003,76,-1.261,36.782,2026-05-08T00:40:56+00:00,P1,22
4976,pms5003,76,-1.261,36.782,2026-05-08T00:40:56+00:00,P0,13
4977,DHT22,76,-1.261,36.782,2026-05-08T00:40:58+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T00:40:58+00:00,temperature,18.7
792,pms5003,3981,-1.269,36.819,2026-05-08T00:43:43.111381+00:00,P2,37
792,pms5003,3981,-1.269,36.819,2026-05-08T00:43:43.111381+00:00,P1,48.5
792,pms5003,3981,-1.269,36.819,2026-05-08T00:43:43.111381+00:00,P0,23.75
4962,pms5003,76,-1.261,36.782,2026-05-08T00:46:07+00:00,P2,22
4962,pms5003,76,-1.261,36.782,2026-05-08T00:46:07+00:00,P1,29
4962,pms5003,76,-1.261,36.782,2026-05-08T00:46:07+00:00,P0,13
4962,pms5003,76,-1.261,36.782,2026-05-08T00:46:07+00:00,P2,22
4962,pms5003,76,-1.261,36.782,2026-05-08T00:46:07+00:00,P1,29
4962,pms5003,76,-1.261,36.782,2026-05-08T00:46:07+00:00,P0,13
4963,DHT22,76,-1.261,36.782,2026-05-08T00:46:09+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:46:09+00:00,temperature,18.6
4963,DHT22,76,-1.261,36.782,2026-05-08T00:46:09+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:46:09+00:00,temperature,18.6
4976,pms5003,76,-1.261,36.782,2026-05-08T00:47:34+00:00,P2,24
4976,pms5003,76,-1.261,36.782,2026-05-08T00:47:34+00:00,P1,28
4976,pms5003,76,-1.261,36.782,2026-05-08T00:47:34+00:00,P0,12
4977,DHT22,76,-1.261,36.782,2026-05-08T00:47:36+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T00:47:36+00:00,temperature,18.8
792,pms5003,3981,-1.269,36.819,2026-05-08T00:49:08.600317+00:00,P2,38
792,pms5003,3981,-1.269,36.819,2026-05-08T00:49:08.600317+00:00,P1,46.4
792,pms5003,3981,-1.269,36.819,2026-05-08T00:49:08.600317+00:00,P0,25.2
793,DHT22,3981,-1.269,36.819,2026-05-08T00:49:26.012570+00:00,humidity,99.9
793,DHT22,3981,-1.269,36.819,2026-05-08T00:49:26.012570+00:00,temperature,19.7
4930,pms5003,3981,-1.269,36.819,2026-05-08T00:49:26.378563+00:00,P2,36.8
4930,pms5003,3981,-1.269,36.819,2026-05-08T00:49:26.378563+00:00,P1,44.4
4930,pms5003,3981,-1.269,36.819,2026-05-08T00:49:26.378563+00:00,P0,23.8
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:49:43.925591+00:00,humidity,80.5
4931,DHT22,3981,-1.269,36.819,2026-05-08T00:49:43.925591+00:00,temperature,20.3
4962,pms5003,76,-1.261,36.782,2026-05-08T00:51:44+00:00,P2,27
4962,pms5003,76,-1.261,36.782,2026-05-08T00:51:44+00:00,P1,28
4962,pms5003,76,-1.261,36.782,2026-05-08T00:51:44+00:00,P0,12
4962,pms5003,76,-1.261,36.782,2026-05-08T00:51:44+00:00,P2,27
4962,pms5003,76,-1.261,36.782,2026-05-08T00:51:44+00:00,P1,28
4962,pms5003,76,-1.261,36.782,2026-05-08T00:51:44+00:00,P0,12
4962,pms5003,76,-1.261,36.782,2026-05-08T00:51:44+00:00,P2,27
4962,pms5003,76,-1.261,36.782,2026-05-08T00:51:44+00:00,P1,28
4962,pms5003,76,-1.261,36.782,2026-05-08T00:51:44+00:00,P0,12
4963,DHT22,76,-1.261,36.782,2026-05-08T00:51:47+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:51:47+00:00,temperature,18.6
4963,DHT22,76,-1.261,36.782,2026-05-08T00:51:47+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:51:47+00:00,temperature,18.6
4963,DHT22,76,-1.261,36.782,2026-05-08T00:51:47+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:51:47+00:00,temperature,18.6
4976,pms5003,76,-1.261,36.782,2026-05-08T00:53:10+00:00,P2,22
4976,pms5003,76,-1.261,36.782,2026-05-08T00:53:10+00:00,P1,24
4976,pms5003,76,-1.261,36.782,2026-05-08T00:53:10+00:00,P0,14
4977,DHT22,76,-1.261,36.782,2026-05-08T00:53:12+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T00:53:12+00:00,temperature,18.7
792,pms5003,3981,-1.269,36.819,2026-05-08T00:56:48.817955+00:00,P2,33.4
792,pms5003,3981,-1.269,36.819,2026-05-08T00:56:48.817955+00:00,P1,38.4
792,pms5003,3981,-1.269,36.819,2026-05-08T00:56:48.817955+00:00,P0,22
4930,pms5003,3981,-1.269,36.819,2026-05-08T00:56:57.526502+00:00,P2,34
4930,pms5003,3981,-1.269,36.819,2026-05-08T00:56:57.526502+00:00,P1,40.75
4930,pms5003,3981,-1.269,36.819,2026-05-08T00:56:57.526502+00:00,P0,21.5
4976,pms5003,76,-1.261,36.782,2026-05-08T00:58:46+00:00,P2,21
4976,pms5003,76,-1.261,36.782,2026-05-08T00:58:46+00:00,P1,24
4976,pms5003,76,-1.261,36.782,2026-05-08T00:58:46+00:00,P0,12
4977,DHT22,76,-1.261,36.782,2026-05-08T00:58:48+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T00:58:48+00:00,temperature,18.6
4962,pms5003,76,-1.261,36.782,2026-05-08T00:59:38+00:00,P2,21
4962,pms5003,76,-1.261,36.782,2026-05-08T00:59:38+00:00,P1,23
4962,pms5003,76,-1.261,36.782,2026-05-08T00:59:38+00:00,P0,12
4962,pms5003,76,-1.261,36.782,2026-05-08T00:59:38+00:00,P2,21
4962,pms5003,76,-1.261,36.782,2026-05-08T00:59:38+00:00,P1,23
4962,pms5003,76,-1.261,36.782,2026-05-08T00:59:38+00:00,P0,12
4963,DHT22,76,-1.261,36.782,2026-05-08T00:59:40+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:59:40+00:00,temperature,18.6
4963,DHT22,76,-1.261,36.782,2026-05-08T00:59:40+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T00:59:40+00:00,temperature,18.6
4930,pms5003,3981,-1.269,36.819,2026-05-08T01:03:27.690764+00:00,P2,32.8
4930,pms5003,3981,-1.269,36.819,2026-05-08T01:03:27.690764+00:00,P1,38.4
4930,pms5003,3981,-1.269,36.819,2026-05-08T01:03:27.690764+00:00,P0,22
4962,pms5003,76,-1.261,36.782,2026-05-08T01:05:14+00:00,P2,28
4962,pms5003,76,-1.261,36.782,2026-05-08T01:05:14+00:00,P1,31
4962,pms5003,76,-1.261,36.782,2026-05-08T01:05:14+00:00,P0,15
4962,pms5003,76,-1.261,36.782,2026-05-08T01:05:14+00:00,P2,28
4962,pms5003,76,-1.261,36.782,2026-05-08T01:05:14+00:00,P1,31
4962,pms5003,76,-1.261,36.782,2026-05-08T01:05:14+00:00,P0,15
4963,DHT22,76,-1.261,36.782,2026-05-08T01:05:16+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T01:05:16+00:00,temperature,18.5
4963,DHT22,76,-1.261,36.782,2026-05-08T01:05:16+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T01:05:16+00:00,temperature,18.5
4976,pms5003,76,-1.261,36.782,2026-05-08T01:06:31+00:00,P2,28
4976,pms5003,76,-1.261,36.782,2026-05-08T01:06:31+00:00,P1,29
4976,pms5003,76,-1.261,36.782,2026-05-08T01:06:31+00:00,P0,12
4977,DHT22,76,-1.261,36.782,2026-05-08T01:06:33+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T01:06:33+00:00,temperature,18.5
4962,pms5003,76,-1.261,36.782,2026-05-08T01:10:50+00:00,P2,24
4962,pms5003,76,-1.261,36.782,2026-05-08T01:10:50+00:00,P1,38
4962,pms5003,76,-1.261,36.782,2026-05-08T01:10:50+00:00,P0,13
4962,pms5003,76,-1.261,36.782,2026-05-08T01:10:50+00:00,P2,24
4962,pms5003,76,-1.261,36.782,2026-05-08T01:10:50+00:00,P1,38
4962,pms5003,76,-1.261,36.782,2026-05-08T01:10:50+00:00,P0,13
4963,DHT22,76,-1.261,36.782,2026-05-08T01:10:52+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T01:10:52+00:00,temperature,18.4
4963,DHT22,76,-1.261,36.782,2026-05-08T01:10:52+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T01:10:52+00:00,temperature,18.4
4976,pms5003,76,-1.261,36.782,2026-05-08T01:12:07+00:00,P2,24
4976,pms5003,76,-1.261,36.782,2026-05-08T01:12:07+00:00,P1,25
4976,pms5003,76,-1.261,36.782,2026-05-08T01:12:07+00:00,P0,17
4977,DHT22,76,-1.261,36.782,2026-05-08T01:12:10+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T01:12:10+00:00,temperature,18.5
4976,pms5003,76,-1.261,36.782,2026-05-08T01:17:44+00:00,P2,21
4976,pms5003,76,-1.261,36.782,2026-05-08T01:17:44+00:00,P1,21
4976,pms5003,76,-1.261,36.782,2026-05-08T01:17:44+00:00,P0,12
4977,DHT22,76,-1.261,36.782,2026-05-08T01:17:46+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T01:17:46+00:00,temperature,18.5
4962,pms5003,76,-1.261,36.782,2026-05-08T01:19:59+00:00,P2,20
4962,pms5003,76,-1.261,36.782,2026-05-08T01:19:59+00:00,P1,22
4962,pms5003,76,-1.261,36.782,2026-05-08T01:19:59+00:00,P0,11
4962,pms5003,76,-1.261,36.782,2026-05-08T01:19:59+00:00,P2,20
4962,pms5003,76,-1.261,36.782,2026-05-08T01:19:59+00:00,P1,22
4962,pms5003,76,-1.261,36.782,2026-05-08T01:19:59+00:00,P0,11
4963,DHT22,76,-1.261,36.782,2026-05-08T01:20:02+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T01:20:02+00:00,temperature,18.5
4963,DHT22,76,-1.261,36.782,2026-05-08T01:20:02+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T01:20:02+00:00,temperature,18.5
4962,pms5003,76,-1.261,36.782,2026-05-08T01:25:36+00:00,P2,19
4962,pms5003,76,-1.261,36.782,2026-05-08T01:25:36+00:00,P1,24
4962,pms5003,76,-1.261,36.782,2026-05-08T01:25:36+00:00,P0,13
4962,pms5003,76,-1.261,36.782,2026-05-08T01:25:36+00:00,P2,19
4962,pms5003,76,-1.261,36.782,2026-05-08T01:25:36+00:00,P1,24
4962,pms5003,76,-1.261,36.782,2026-05-08T01:25:36+00:00,P0,13
4963,DHT22,76,-1.261,36.782,2026-05-08T01:25:38+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T01:25:38+00:00,temperature,18.5
4963,DHT22,76,-1.261,36.782,2026-05-08T01:25:38+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T01:25:38+00:00,temperature,18.5
4976,pms5003,76,-1.261,36.782,2026-05-08T01:27:07+00:00,P2,19
4976,pms5003,76,-1.261,36.782,2026-05-08T01:27:07+00:00,P1,20
4976,pms5003,76,-1.261,36.782,2026-05-08T01:27:07+00:00,P0,13
4977,DHT22,76,-1.261,36.782,2026-05-08T01:27:09+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T01:27:09+00:00,temperature,18.7
4962,pms5003,76,-1.261,36.782,2026-05-08T01:31:12+00:00,P2,20
4962,pms5003,76,-1.261,36.782,2026-05-08T01:31:12+00:00,P1,25
4962,pms5003,76,-1.261,36.782,2026-05-08T01:31:12+00:00,P0,11
4962,pms5003,76,-1.261,36.782,2026-05-08T01:31:12+00:00,P2,20
4962,pms5003,76,-1.261,36.782,2026-05-08T01:31:12+00:00,P1,25
4962,pms5003,76,-1.261,36.782,2026-05-08T01:31:12+00:00,P0,11
4963,DHT22,76,-1.261,36.782,2026-05-08T01:31:15+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T01:31:15+00:00,temperature,18.5
4963,DHT22,76,-1.261,36.782,2026-05-08T01:31:15+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-08T01:31:15+00:00,temperature,18.5
4976,pms5003,76,-1.261,36.782,2026-05-08T01:32:43+00:00,P2,15
4976,pms5003,76,-1.261,36.782,2026-05-08T01:32:43+00:00,P1,15
4976,pms5003,76,-1.261,36.782,2026-05-08T01:32:43+00:00,P0,10
4977,DHT22,76,-1.261,36.782,2026-05-08T01:32:45+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-08T01:32:45+00:00,temperature,18.8
4976,pms5003,76,-1.261,36.782,2026-05-08T01:38:20+00:00,P2,22
